TICKER,DATA,VOLUME,FECHAMENTO_AJUSTADO,ROIC,VALOR_MERCADO,EBIT_EV
MGEL4,2/28/2019,28442,7.23,0.11785,78919128,0.03579
MGEL4,3/31/2019,1350,7,0.123,77398158,0.05223
MGEL4,4/30/2019,20349,6.79,0.123,75928610,0.05235
MGEL4,5/31/2019,1755,5.9,0.12688,73568132,0.05353
MGEL4,6/30/2019,585,5.85,0.12688,73419494,0.05355
MGEL4,7/31/2019,1396,6.98,0.12688,77469900,0.05324
MGEL4,8/31/2019,75206,7.49,0.15006,79513683,0.06445
MGEL4,9/30/2019,6748,7.5,0.15006,79550842,0.06444
MGEL4,10/31/2019,7181,7.2,0.15006,78250253,0.06456
MGEL4,11/30/2019,61750,7,0.14792,77692858,0.06516
MGEL4,12/31/2019,9586,8.31,0.14792,82560777,0.0647
MGEL4,1/31/2020,45080,8.79,0.14792,83266812,0.06464
MGEL4,2/29/2020,139010,10,0.14792,88840765,0.06413
MGEL4,3/31/2020,8067,5.19,0.15663,70966954,0.06891
MGEL4,4/30/2020,89912,5.93,0.15663,73196536,0.06869
MGEL4,5/31/2020,3294,5.49,0.15663,72081745,0.0688
MGEL4,6/30/2020,40585,5.63,0.15663,72527661,0.06876
MGEL4,7/31/2020,15144,6.19,0.14294,74645763,0.05858
MGEL4,8/31/2020,7350,5.7,0.09718,72973577,0.04138
MGEL4,9/30/2020,6061,5.51,0.09718,72304703,0.04142
MGEL4,10/31/2020,1560,5.3,0.09718,71375711,0.04147
MGEL4,11/30/2020,1632,5.41,0.13877,72118904,0.05829
MGEL4,12/31/2020,44268,8.35,0.13877,82709416,0.05744
MGEL4,1/31/2021,15457,7.95,0.13877,81223029,0.05756
MGEL4,2/28/2021,44820,9,0.13877,85124796,0.05725
MGEL4,3/31/2021,206227,8.5,0.2317,83266812,0.10491
MGEL4,4/30/2021,154630,9.28,0.2317,85124796,0.10465
MGEL4,5/31/2021,1489413,20.39,0.26477,123473596,0.11973
MGEL4,6/30/2021,128202,19.35,0.26477,123027680,0.1198
MGEL4,7/31/2021,54085,23.91,0.26477,140529894,0.11726
MGEL4,8/31/2021,118402,16.5,0.34679,116190297,0.27172
MGEL4,9/30/2021,228518,18.01,0.34679,113366160,0.27275
MGEL4,10/31/2021,24311,13.5,0.34679,101846656,0.27704
MGEL4,11/30/2021,15548,14,0.34773,106268660,0.28322
MGEL4,12/31/2021,4320,14.7,0.34773,106305819,0.2832
MGEL4,1/31/2022,99621,13.94,0.34773,102961447,0.28445
MGEL4,2/28/2022,45914,13.45,0.34773,101660858,0.28494
MGEL4,3/31/2022,43328,18,0.31049,120463661,0.24044
MGEL4,4/30/2022,49648,17.49,0.31049,116673373,0.24158
MGEL4,5/31/2022,1750,17.5,0.29413,118679996,0.26526
MGEL4,6/30/2022,31740,13.8,0.29413,103704641,0.27059
MGEL4,7/31/2022,45530,15.7,0.29413,110021788,0.26832
MGEL4,8/31/2022,5605,18.67,0.23088,121132536,0.16209
MGEL4,9/30/2022,45647,18.39,0.23088,117082129,0.16289
MGEL4,10/31/2022,32402,14.73,0.23088,108646880,0.1646
MGEL4,11/30/2022,22645,13.4,0.21128,103333044,0.16465
MGEL4,12/31/2022,33593,11.82,0.21128,95603829,0.16633
MGEL4,1/31/2023,7965,13.59,0.21128,102181094,0.1649
MGEL4,2/28/2023,1138,11.38,0.21128,96272703,0.16618
MGEL4,3/31/2023,3994,13.47,0.40673,99617075,0.16359
MGEL4,4/30/2023,2795,13.98,0.40673,103630322,0.16268
MGEL4,5/31/2023,13800,13.8,0.37795,102738489,0.14585
MGEL4,6/30/2023,23252,17.98,0.37795,116710532,0.143
MGEL4,7/31/2023,45051,16.92,0.37795,114555270,0.14343
MGEL4,8/31/2023,3350,16.75,0.36898,113737757,0.1277
MGEL4,9/30/2023,81188,15.9,0.36898,110764982,0.12827
MGEL4,10/18/2023,90258,13.8,0.36898,104410675,0.12949
MGLU3,11/30/2011,23092303,0.32,0.15854,1920888200,0.11067
MGLU3,12/31/2011,4508462,0.28,0.15854,1779152760,0.1178
MGLU3,1/31/2012,6964406,0.29,0.15854,1864940000,0.11338
MGLU3,2/29/2012,5954802,0.34,0.15854,2187574620,0.09936
MGLU3,3/31/2012,6506643,0.35,0.13315,2230468240,0.07932
MGLU3,4/30/2012,3396574,0.33,0.13315,2116706900,0.08281
MGLU3,5/31/2012,5310771,0.27,0.07523,1760503360,0.0579
MGLU3,6/30/2012,3292765,0.27,0.07523,1753043600,0.05808
MGLU3,7/31/2012,2283768,0.3,0.07523,1881724460,0.05512
MGLU3,8/31/2012,5931286,0.33,0.0799,2042114414,0.04982
MGLU3,9/30/2012,6286205,0.35,0.0799,2282692276,0.04584
MGLU3,10/31/2012,4051545,0.33,0.0799,2107387477,0.04867
MGLU3,11/30/2012,4460033,0.33,0.07676,2060758700,0.04089
MGLU3,12/31/2012,7893342,0.35,0.07676,2265902100,0.0381
MGLU3,1/31/2013,9213983,0.35,0.07676,2200629200,0.03895
MGLU3,2/28/2013,51715002,0.29,0.07676,1917158320,0.0431
MGLU3,3/31/2013,2954506,0.27,0.08939,1708285040,0.0632
MGLU3,4/30/2013,9812090,0.21,0.08939,1344621740,0.0748
MGLU3,5/31/2013,9477092,0.24,0.09992,1631822500,0.07605
MGLU3,6/30/2013,10362327,0.16,0.09992,1003337720,0.10267
MGLU3,7/31/2013,4360576,0.15,0.09992,992148080,0.10332
MGLU3,8/31/2013,2828858,0.17,0.11553,1070475560,0.14935
MGLU3,9/30/2013,2014450,0.22,0.11553,1408029700,0.1252
MGLU3,10/31/2013,14529593,0.28,0.11553,1678446000,0.11085
MGLU3,11/30/2013,6209255,0.24,0.13265,1566549600,0.13505
MGLU3,12/31/2013,3669322,0.22,0.13265,1408029700,0.1452
MGLU3,1/31/2014,3209024,0.23,0.13265,1473302600,0.14084
MGLU3,2/28/2014,6615192,0.21,0.17756,1312917760,0.20142
MGLU3,3/31/2014,5680684,0.19,0.17756,1217805820,0.21227
MGLU3,4/30/2014,6360414,0.23,0.17756,1398705000,0.19255
MGLU3,5/31/2014,13141444,0.24,0.21111,1518064961,0.19523
MGLU3,6/30/2014,4406607,0.27,0.21111,1678450203,0.182
MGLU3,7/31/2014,6587536,0.27,0.21111,1613177140,0.18716
MGLU3,8/31/2014,5626358,0.27,0.17433,1633450203,0.15214
MGLU3,9/30/2014,14692193,0.22,0.17433,1326724554,0.17215
MGLU3,10/31/2014,12205049,0.24,0.19716,1431991345,0.18936
MGLU3,11/30/2014,5642264,0.24,0.19716,1451955736,0.18779
MGLU3,12/31/2014,2425222,0.23,0.19716,1399322341,0.19198
MGLU3,1/31/2015,2136719,0.2,0.19716,1230532486,0.2068
MGLU3,2/28/2015,11742646,0.18,0.19841,1103486359,0.2515
MGLU3,3/31/2015,2998300,0.15,0.19841,914732114,0.27843
MGLU3,4/30/2015,1902709,0.15,0.19841,902027501,0.28045
MGLU3,5/31/2015,3867880,0.13,0.19047,767721595,0.24318
MGLU3,6/30/2015,1921304,0.11,0.19047,635230634,0.26019
MGLU3,7/31/2015,12830618,0.11,0.19412,485916705,0.25755
MGLU3,8/31/2015,1511147,0.08,0.19412,469897473,0.25977
MGLU3,9/30/2015,720553,0.05,0.19412,316824811,0.28307
MGLU3,10/31/2015,2515075,0.05,0.19412,262537409,0.29237
MGLU3,11/30/2015,3285647,0.03,0.17227,222489330,0.24539
MGLU3,12/31/2015,13368686,0.07,0.17227,392693667,0.22303
MGLU3,1/31/2016,2037766,0.05,0.17227,314822402,0.23273
MGLU3,2/29/2016,3987001,0.08,0.17227,422729727,0.21951
MGLU3,3/31/2016,3423408,0.11,0.16916,676367563,0.24478
MGLU3,4/30/2016,4902710,0.12,0.16916,712633324,0.23854
MGLU3,5/31/2016,925282,0.13,0.17813,766920721,0.19614
MGLU3,6/30/2016,3142600,0.15,0.17813,851021687,0.18747
MGLU3,7/31/2016,11112751,0.18,0.17813,1023450918,0.17188
MGLU3,8/31/2016,6100145,0.23,0.19382,1320141110,0.16697
MGLU3,9/30/2016,18665828,0.29,0.19382,1624822326,0.14784
MGLU3,10/31/2016,26999602,0.35,0.19382,1881065932,0.13484
MGLU3,11/30/2016,13523959,0.4,0.2067,2187260823,0.14659
MGLU3,12/31/2016,3398343,0.41,0.2067,2295812967,0.14169
MGLU3,1/31/2017,9576457,0.49,0.2067,2521350588,0.13249
MGLU3,2/28/2017,32605104,0.79,0.23091,4500156697,0.11782
MGLU3,3/31/2017,25789981,0.68,0.23091,3913931873,0.13372
MGLU3,4/30/2017,33073302,0.85,0.23091,4817596033,0.11069
MGLU3,5/31/2017,27041998,0.96,0.28129,5622222580,0.10355
MGLU3,6/30/2017,26562530,0.98,0.29206,5373114872,0.10772
MGLU3,7/31/2017,82107537,1.41,0.29206,7927982556,0.0762
MGLU3,8/31/2017,187721718,2.18,0.33208,11136325495,0.06296
MGLU3,9/30/2017,363914738,2.28,0.33208,12837696543,0.05494
MGLU3,10/31/2017,98811618,1.96,0.33208,10941710098,0.06403
MGLU3,11/30/2017,159007311,1.74,0.2997,11092423205,0.06961
MGLU3,12/31/2017,228396418,2.48,0.2997,15289247242,0.05097
MGLU3,1/31/2018,87991275,2.61,0.2997,16135473342,0.04836
MGLU3,2/28/2018,146174410,2.81,0.27155,17439118956,0.05335
MGLU3,3/31/2018,88049540,3.02,0.27155,18660810240,0.0497
MGLU3,4/30/2018,100275083,3.3,0.27155,20069281159,0.04607
MGLU3,5/31/2018,1224128925,3.35,0.28542,20663929779,0.04672
MGLU3,6/30/2018,226232777,3.96,0.28542,24393805317,0.0395
MGLU3,7/31/2018,95826682,4.09,0.28542,24776894220,0.03889
MGLU3,8/31/2018,168872232,4.03,0.30675,24319470806,0.04268
MGLU3,9/30/2018,133616822,3.79,0.30675,23345548425,0.04448
MGLU3,10/31/2018,196162526,5.22,0.30675,32261417111,0.03208
MGLU3,11/30/2018,292466581,5.09,0.29618,32636882295,0.0321
MGLU3,12/31/2018,148983711,5.6,0.29618,34510396386,0.03036
MGLU3,1/31/2019,171482454,5.56,0.29618,33572686384,0.03121
MGLU3,2/28/2019,173755916,5.38,0.32337,33544097664,0.03278
MGLU3,3/31/2019,123831070,5.36,0.32337,32943734552,0.03339
MGLU3,4/30/2019,402229187,5.95,0.32337,34022482239,0.03231
MGLU3,5/31/2019,165045027,6.1,0.31763,36763187491,0.03023
MGLU3,6/30/2019,212676541,6.57,0.31763,40237669880,0.02762
MGLU3,7/31/2019,417757991,8.2,0.31763,50420971801,0.02204
MGLU3,8/31/2019,407242748,9.03,0.19492,55332513828,0.0202
MGLU3,9/30/2019,191602858,9.21,0.19492,56110127002,0.01992
MGLU3,10/31/2019,1042480325,11.12,0.21121,67118689962,0.01806
MGLU3,11/30/2019,515640837,11.22,0.21121,68658668991,0.01765
MGLU3,12/31/2019,389200572,11.89,0.21121,72729702662,0.01668
MGLU3,1/31/2020,542202879,13.91,0.21121,86147341728,0.0141
MGLU3,2/29/2020,962179527,12.6,0.11793,82081446090,0.01648
MGLU3,3/31/2020,998769059,9.72,0.11793,67588839219,0.02023
MGLU3,4/30/2020,590977056,12.39,0.11793,82243919261,0.01645
MGLU3,5/31/2020,1085762167,16.05,0.10575,1.05E+11,0.01124
MGLU3,6/30/2020,922320082,17.87,0.10575,1.14E+11,0.01025
MGLU3,7/31/2020,929564285,20.15,0.10575,1.35E+11,0.00865
MGLU3,8/31/2020,1047655552,23.27,0.08627,1.54E+11,0.00554
MGLU3,9/30/2020,1045948218,22.27,0.08627,1.42E+11,0.00599
MGLU3,10/31/2020,768098256,24.59,0.08627,1.60E+11,0.00531
MGLU3,11/30/2020,1591525976,23.34,0.09057,1.57E+11,0.00566
MGLU3,12/31/2020,484317368,24.93,0.09057,1.62E+11,0.00549
MGLU3,1/31/2021,922489388,25.25,0.09057,1.64E+11,0.00542
MGLU3,2/28/2021,1113043027,24.17,0.09057,1.57E+11,0.00566
MGLU3,3/31/2021,731972643,20.23,0.08901,1.30E+11,0.00638
MGLU3,4/30/2021,592106819,20.02,0.08901,1.32E+11,0.00632
MGLU3,5/31/2021,251962058,20.15,0.1237,1.32E+11,0.00898
MGLU3,6/30/2021,536388414,21.14,0.1237,1.41E+11,0.00839
MGLU3,7/31/2021,638294643,20.6,0.1237,1.34E+11,0.00883
MGLU3,8/31/2021,565163966,18.24,0.14599,1.23E+11,0.01195
MGLU3,9/30/2021,794262678,14.34,0.14599,90595040261,0.01616
MGLU3,10/31/2021,456341640,10.81,0.14599,70253399227,0.0208
MGLU3,11/30/2021,731626633,7.8,0.09656,53658371858,0.01898
MGLU3,12/31/2021,1301915073,7.22,0.09656,48185751843,0.02112
MGLU3,1/31/2022,1041710698,7,0.09656,44782049150,0.02272
MGLU3,2/28/2022,803321747,6.01,0.09656,40110300356,0.02535
MGLU3,3/31/2022,687234190,6.82,0.07088,46365127446,0.0096
MGLU3,4/30/2022,571961187,4.88,0.07088,32934763018,0.01322
MGLU3,5/31/2022,383643259,3.72,0.06165,25915879096,0.0009
MGLU3,6/30/2022,545729437,2.34,0.06165,16264913704,0.00131
MGLU3,7/31/2022,441438312,2.58,0.06165,17412231268,0.00124
MGLU3,8/31/2022,803137161,4.27,0.06439,30437660084,-0.0013
MGLU3,9/30/2022,1064108375,4.48,0.06439,27333153734,-0.00143
MGLU3,10/31/2022,1166748986,4.47,0.06439,29560299594,-0.00133
MGLU3,11/30/2022,706052668,3.41,0.0752,22676394209,0.00901
MGLU3,12/31/2022,353522619,2.74,0.0752,18492059564,0.01061
MGLU3,1/31/2023,488345799,4.43,0.0752,29425321057,0.00725
MGLU3,2/28/2023,261840051,3.59,0.0752,24633582995,0.00842
MGLU3,3/31/2023,278854424,3.31,0.08684,23216308357,0.02796
MGLU3,4/30/2023,264891981,3.34,0.08684,22541415672,0.02866
MGLU3,5/31/2023,288113164,3.8,0.08669,25173497143,0.02362
MGLU3,6/30/2023,285973657,3.37,0.08669,23283797626,0.02519
MGLU3,7/31/2023,361082591,3.35,0.08669,21394098108,0.02699
MGLU3,8/31/2023,273659434,2.76,0.08084,19706866396,0.02008
MGLU3,9/30/2023,228429596,2.12,0.08084,14307724918,0.02577
MGLU3,10/18/2023,247170098,1.54,0.08084,11405686373,0.0304
MILS3,11/30/2011,15272622,14.49,0.10332,1956707780,0.06083
MILS3,12/31/2011,7215013,16.05,0.10332,2222960700,0.05449
MILS3,1/31/2012,12524658,19.65,0.10332,2565824130,0.04804
MILS3,2/29/2012,7253092,20.31,0.10812,2820999650,0.05067
MILS3,3/31/2012,12768985,21.12,0.10812,2927808100,0.04903
MILS3,4/30/2012,8557444,22.48,0.10812,3078596500,0.04689
MILS3,5/31/2012,9431514,22.44,0.12062,2972560128,0.05562
MILS3,6/30/2012,14365411,25.18,0.12062,3469034230,0.04845
MILS3,7/31/2012,7787412,25.2,0.12062,3518053192,0.04784
MILS3,8/31/2012,13698432,27.37,0.13298,3742830327,0.04923
MILS3,9/30/2012,19970697,26.73,0.13298,3696155328,0.04979
MILS3,10/31/2012,7467032,28.41,0.13298,3992604646,0.04643
MILS3,11/30/2012,14296022,28.69,0.11788,3915741750,0.05606
MILS3,12/31/2012,23577402,31.01,0.11788,4294684500,0.05154
MILS3,1/31/2013,16413322,30.68,0.11788,4073634562,0.05409
MILS3,2/28/2013,6451380,29.45,0.11788,4067318850,0.05416
MILS3,3/31/2013,6422998,29.86,0.12871,4120607400,0.05505
MILS3,4/30/2013,9914798,30.09,0.12871,4010640270,0.05642
MILS3,5/31/2013,28302251,32.55,0.12861,4465155386,0.05256
MILS3,6/30/2013,18527500,27.82,0.12861,3821312867,0.06046
MILS3,7/31/2013,16069519,26.24,0.12861,3603747222,0.06369
MILS3,8/31/2013,26420905,27.25,0.13311,3762763011,0.06268
MILS3,9/30/2013,12717433,27.95,0.13311,3874628939,0.0611
MILS3,10/31/2013,17008903,28.64,0.13311,3966155606,0.05986
MILS3,11/30/2013,11078961,28.91,0.13094,3997665943,0.05969
MILS3,12/31/2013,22867338,30.51,0.13094,4201368666,0.05713
MILS3,1/31/2014,9898500,25.88,0.13094,3573709650,0.06583
MILS3,2/28/2014,8080889,23.76,0.13094,3291072122,0.07067
MILS3,3/31/2014,17220146,25.89,0.13009,3466173060,0.0688
MILS3,4/30/2014,10980099,26.02,0.13009,3562986420,0.0672
MILS3,5/31/2014,6676310,23.96,0.12951,3300729252,0.0713
MILS3,6/30/2014,12801828,24.14,0.12951,3368299221,0.07009
MILS3,7/31/2014,9633110,22.01,0.12951,3021525040,0.07676
MILS3,8/31/2014,15379473,21.32,0.11804,2931797232,0.07519
MILS3,9/30/2014,6147163,16.67,0.11804,2359520654,0.0895
MILS3,10/31/2014,12192149,15.04,0.11804,2086825104,0.09843
MILS3,11/30/2014,6712109,9.78,0.10092,1344608212,0.11375
MILS3,12/31/2014,5305548,8.89,0.10092,1222953184,0.12141
MILS3,1/31/2015,9344225,5.35,0.10092,736333069,0.16617
MILS3,2/28/2015,5554748,6.33,0.10092,870793890,0.15081
MILS3,3/31/2015,4519702,7.38,0.07307,1044945120,0.09892
MILS3,4/30/2015,3022681,6.85,0.07307,938657810,0.10597
MILS3,5/31/2015,6166112,7.98,0.04875,1097456417,0.05957
MILS3,6/30/2015,2507490,6.28,0.04875,845182305,0.07076
MILS3,7/31/2015,2105983,5.75,0.04875,791397976,0.07371
MILS3,8/31/2015,5489057,4.56,0.02509,659498314,0.04149
MILS3,9/30/2015,2335845,4.19,0.02509,581382980,0.04454
MILS3,10/31/2015,1607688,4.17,0.02509,573699504,0.04486
MILS3,11/30/2015,10611833,3.17,0.01124,461005542,0.01923
MILS3,12/31/2015,3658454,2.48,0.01124,340631873,0.02224
MILS3,1/31/2016,1459641,2.32,0.01124,318862167,0.02289
MILS3,2/29/2016,1148173,2.18,0.01124,308617599,0.02321
MILS3,3/31/2016,4223035,3.11,-0.02189,437954940,-0.07932
MILS3,4/30/2016,770639,3.92,-0.02189,539119970,-0.07067
MILS3,5/31/2016,2172339,4.38,-0.0257,589062200,-0.10178
MILS3,6/30/2016,2051680,3.99,-0.0257,541681110,-0.10822
MILS3,7/31/2016,7127488,5.31,-0.0257,729924900,-0.08649
MILS3,8/31/2016,7563453,4.6,-0.0412,848080380,-0.11286
MILS3,9/30/2016,2102421,4.26,-0.0412,767310820,-0.12247
MILS3,10/31/2016,2523389,4.65,-0.0412,891976880,-0.10824
MILS3,11/30/2016,2203026,3.4,-0.05453,626842020,-0.18067
MILS3,12/31/2016,1277799,3.64,-0.05453,686541260,-0.16746
MILS3,1/31/2017,1031707,3.7,-0.05453,684785400,-0.16782
MILS3,2/28/2017,1992840,3.95,-0.05453,744484640,-0.15637
MILS3,3/31/2017,10834644,3.48,-0.05051,674250240,-0.14883
MILS3,4/30/2017,2140395,3.25,-0.05051,612795140,-0.16132
MILS3,5/31/2017,1914061,3.4,-0.07312,667226800,-0.20525
MILS3,6/30/2017,2189680,3.4,-0.07312,632109600,-0.21487
MILS3,7/31/2017,1860056,3.71,-0.07312,709367440,-0.1948
MILS3,8/31/2017,2479677,3.79,-0.09292,711123300,-0.19398
MILS3,9/30/2017,2186672,4.32,-0.09292,814719040,-0.17483
MILS3,10/31/2017,3377868,3.98,-0.09292,730437760,-0.1901
MILS3,11/30/2017,2290278,4.12,-0.10464,790137000,-0.19256
MILS3,12/31/2017,1814299,3.84,-0.10464,723414320,-0.20683
MILS3,1/31/2018,2386747,4.14,-0.10464,767310820,-0.19721
MILS3,2/28/2018,4217920,3.32,-0.10464,646156480,-0.22624
MILS3,3/31/2018,1288302,3.02,-0.10893,568898640,-0.25634
MILS3,4/30/2018,922780,3.24,-0.10893,595236540,-0.24749
MILS3,5/31/2018,2012628,2.42,-0.10462,456523600,-0.26148
MILS3,6/30/2018,972398,1.82,-0.10462,342392700,-0.32125
MILS3,7/31/2018,670809,2.02,-0.10462,398580220,-0.28876
MILS3,8/31/2018,1341841,2.02,-0.12362,391556780,-0.29543
MILS3,9/30/2018,9390210,1.71,-0.12362,323078240,-0.34162
MILS3,10/31/2018,3610172,2.92,-0.12362,570654500,-0.21825
MILS3,11/30/2018,2858744,3.08,-0.14466,600504120,-0.22369
MILS3,12/31/2018,5357091,3.98,-0.14466,751508080,-0.18254
MILS3,1/31/2019,8937021,5.18,-0.14466,983281600,-0.14234
MILS3,2/28/2019,3944334,5.06,-0.14466,937629240,-0.14879
MILS3,3/31/2019,3300966,4.47,-0.08818,842812800,-0.14025
MILS3,4/30/2019,1633100,4.39,-0.08818,835789360,-0.14135
MILS3,5/31/2019,1358933,4.66,-0.06225,879685860,-0.11326
MILS3,6/30/2019,4286039,5.59,-0.06225,1053516000,-0.09617
MILS3,7/31/2019,5474947,6.47,-0.06225,1195740660,-0.08561
MILS3,8/31/2019,16194475,6.92,-0.02253,1871334660,-0.04637
MILS3,9/30/2019,3625639,6.38,-0.02253,1737847800,-0.04978
MILS3,10/31/2019,4187117,6.78,-0.02253,1841111220,-0.0471
MILS3,11/30/2019,6605430,6.53,-0.01352,1765580660,-0.04119
MILS3,12/31/2019,14706780,9.73,-0.01352,2631999700,-0.02785
MILS3,1/31/2020,13493380,8.56,-0.01352,2329760500,-0.0314
MILS3,2/29/2020,27428407,7.98,-0.01352,2158491620,-0.03384
MILS3,3/31/2020,5890664,3.59,-0.02459,1057837200,-0.03969
MILS3,4/30/2020,12179920,4.38,-0.02459,1287035260,-0.03276
MILS3,5/31/2020,5429422,5.06,-0.01699,1370151040,-0.02207
MILS3,6/30/2020,7179069,5.03,-0.01699,1347483100,-0.02244
MILS3,7/31/2020,25005286,7.13,-0.01699,2014928000,-0.01499
MILS3,8/31/2020,11419323,6.37,-0.01727,1695334110,-0.01729
MILS3,9/30/2020,9421614,5.25,-0.01727,1420755480,-0.02075
MILS3,10/31/2020,10900948,4.73,-0.01727,1279687560,-0.02313
MILS3,11/30/2020,9637675,5.99,-0.00241,1647779160,-0.00415
MILS3,12/31/2020,4787588,5.73,-0.00241,1549517100,-0.00443
MILS3,1/31/2021,6040498,5.35,-0.00241,1448735500,-0.00475
MILS3,2/28/2021,8536240,5.05,-0.00241,1365590680,-0.00506
MILS3,3/31/2021,19338412,6.17,0.00455,1678013640,0.00866
MILS3,4/30/2021,15554700,7.51,0.00455,2023190620,0.00709
MILS3,5/31/2021,6450106,7.22,0.0112,1952659000,0.01706
MILS3,6/30/2021,17442253,8.19,0.0112,2199575880,0.01501
MILS3,7/31/2021,8399753,7.46,0.0112,2013128440,0.01651
MILS3,8/31/2021,8746088,7.09,0.03472,1898825040,0.04087
MILS3,9/30/2021,10196663,5.84,0.03472,1639092000,0.04785
MILS3,10/31/2021,6253976,4.75,0.03472,1268405040,0.06329
MILS3,11/30/2021,7598544,5.24,0.05624,1397016260,0.08528
MILS3,12/31/2021,4296647,6.1,0.05624,1611359910,0.07313
MILS3,1/31/2022,8586798,6.13,0.05624,1591186390,0.07413
MILS3,2/28/2022,5099455,6,0.05624,1583621320,0.07451
MILS3,3/31/2022,11018822,7.28,0.08333,1866050600,0.0792
MILS3,4/30/2022,4888680,7.11,0.08333,1876137360,0.07877
MILS3,5/31/2022,5877803,7.26,0.08631,1891516990,0.10436
MILS3,6/30/2022,6851477,5.69,0.08631,1451228900,0.13705
MILS3,7/31/2022,10320489,7.49,0.08631,1893976700,0.10422
MILS3,8/31/2022,21724128,9.7,0.11187,2415065040,0.09666
MILS3,9/30/2022,10100784,10.8,0.11187,2683405600,0.08704
MILS3,10/31/2022,15061189,13.08,0.11187,3094532880,0.07553
MILS3,11/30/2022,46446880,10.1,0.12235,2714325180,0.09847
MILS3,12/31/2022,23437714,11.23,0.12235,2815311870,0.09511
MILS3,1/31/2023,7276253,10.34,0.12235,2601023040,0.10253
MILS3,2/28/2023,15870300,11.13,0.12235,2746345350,0.09738
MILS3,3/31/2023,10697521,9.52,0.10325,2463090000,0.1221
MILS3,4/30/2023,7434966,9.06,0.10325,2253727350,0.13262
MILS3,5/31/2023,24528735,11.62,0.11739,2832553500,0.1118
MILS3,6/30/2023,9728779,11.21,0.11739,2706935910,0.11627
MILS3,7/31/2023,12477332,12.38,0.11739,3142902840,0.1021
MILS3,8/31/2023,20417067,12.59,0.11938,3204480090,0.10884
MILS3,9/30/2023,7703142,12.12,0.11938,2985265080,0.11565
MILS3,10/18/2023,9970574,10.6,0.11938,2618264670,0.12916
MLAS3,11/30/2021,70228103,6.5,0.16832,5998141742,0.15412
MLAS3,12/31/2021,32819198,8.15,0.16832,6851502537,0.1332
MLAS3,1/31/2022,14023812,7.51,0.16832,6014552527,0.15366
MLAS3,2/28/2022,17639809,5.57,0.16832,4677073588,0.20364
MLAS3,3/31/2022,9206403,5.62,0.15442,4750922113,0.17739
MLAS3,4/30/2022,16938152,5.07,0.15442,4258598578,0.1998
MLAS3,5/31/2022,11644068,4.83,0.14292,4168339263,0.15936
MLAS3,6/30/2022,6111835,3.96,0.14292,3405237784,0.195
MLAS3,7/31/2022,6328373,4.4,0.14292,3610372590,0.18394
MLAS3,8/31/2022,5536649,4.8,0.13473,3905766711,0.15023
MLAS3,9/30/2022,6186203,5.24,0.13473,4233982401,0.13905
MLAS3,10/31/2022,7048818,5.21,0.13473,4143723086,0.14195
MLAS3,11/30/2022,11691120,3.7,0.09004,2953941214,0.14437
MLAS3,12/31/2022,21675589,4.03,0.09004,3306773081,0.13079
MLAS3,1/31/2023,9367999,3.35,0.09004,2748806407,0.15365
MLAS3,2/28/2023,9176338,2.3,0.09004,1780570120,0.22054
MLAS3,3/31/2023,12815180,1.37,0.02556,1148754915,0.1093
MLAS3,4/30/2023,9626193,1.99,0.02556,1632873058,0.08503
MLAS3,5/31/2023,18210006,2.5,-0.05661,1936472571,-0.1017
MLAS3,6/30/2023,10323410,2.49,-0.05661,2002115709,-0.09893
MLAS3,7/31/2023,8585005,3.35,-0.05661,2568287774,-0.08006
MLAS3,8/31/2023,13883760,3.1,-0.07785,2757011796,-0.11534
MLAS3,9/30/2023,13295526,2.76,-0.07785,2264688261,-0.1384
MLAS3,10/18/2023,8714570,1.94,-0.07785,1821597080,-0.16877
MNDL3,11/30/2011,461282,61.2,-0.00698,136852440,0.00239
MNDL3,12/31/2011,134811,51.6,-0.00698,116831500,0.00254
MNDL3,1/31/2012,447830,57.6,-0.00698,131276840,0.00243
MNDL3,2/29/2012,213016,58.8,-0.00698,121378890,0.0025
MNDL3,3/31/2012,1363206,51.6,-0.00698,115465730,0.00255
MNDL3,4/30/2012,196313,42,0.05423,105117729,0.0499
MNDL3,5/31/2012,326931,27.6,0.05484,61701761,0.05187
MNDL3,6/30/2012,450755,21.6,0.05484,46276321,0.05542
MNDL3,7/31/2012,309738,20.4,0.05484,41134508,0.05671
MNDL3,8/31/2012,87977,20.4,0.09729,53573618,0.10651
MNDL3,9/30/2012,26518,20.4,0.09729,50597306,0.10799
MNDL3,10/31/2012,489324,20.4,0.09729,47620994,0.10951
MNDL3,11/30/2012,378019,19.2,0.09694,47620994,0.12141
MNDL3,12/31/2012,34452,18,0.09694,44644682,0.12316
MNDL3,1/31/2013,60674,15.6,0.09694,41668370,0.12496
MNDL3,2/28/2013,75823,15.6,0.09694,38692058,0.12682
MNDL3,3/31/2013,62632,12,0.08903,29763121,0.14225
MNDL3,4/30/2013,49503,12,0.08903,29763121,0.14225
MNDL3,5/31/2013,22525,14.05,0.12802,35963770,0.18329
MNDL3,6/30/2013,222945,13.35,0.12802,33111471,0.18599
MNDL3,7/31/2013,296048,13.1,0.12802,33731536,0.1854
MNDL3,8/31/2013,154100,13.29,0.16083,32962655,0.21435
MNDL3,9/30/2013,10074,12.56,0.16083,31995354,0.21551
MNDL3,10/31/2013,126596,12.61,0.16083,30705619,0.21707
